Game ID,Home Team ID,Away Team ID,Home Team Score,Away Team Score,Home Team # Previous Games,Home Team Previous ORtg,Home Team Previous DRtg,Away Team # Previous Games,Away Team Previous ORtg,Away Team Previous DRtg,Home Team New ORtg,Home Team New DRtg,Away Team New ORtg,Away Team New DRtg
401169647,239,12,63,58,7,116.3585522052199,90.868768554405,9,121.32295776276226,90.37322549337023,113.1657681775358,89.96125232450383,117.5515258580056,118.27228998486073
401168294,239,2086,53,52,8,113.1657681775358,89.96125232450385,9,115.3565196998659,90.52185526476195,110.47268722427026,89.660018961621,112.54588293573515,112.71367168969391
401169660,239,2630,91,63,9,110.47268722427025,89.660018961621,8,109.825889455037,130.7772888382162,112.17966420994716,89.52387947876164,107.43397108592481,111.79439696903727
401169675,239,2296,83,57,10,112.17966420994716,89.52387947876163,10,88.74678055997363,111.25661251700816,112.67644742776675,88.73005904152465,88.02360547899012,91.3738259277908
401169681,239,251,59,44,11,112.67644742776675,88.73005904152467,12,104.2391110519819,91.83112216544592,111.55661869304426,87.50325202378217,101.91366980403056,103.8544488642215
401169685,2641,239,52,57,13,108.61760478619902,88.04116559535733,12,111.55661869304426,87.50325202378217,106.88483543583278,88.35752949681681,110.08843727171701,109.4644813998156
401169688,2305,239,55,67,13,112.38849649560726,87.29809506173605,13,110.08843727171701,87.26137370511212,110.8206418253462,88.93184357615856,110.0943041997123,108.68487254601953
401169697,239,66,68,55,14,110.09430419971231,87.48831351988643,15,108.7505460403262,100.09289555703015,109.68356523655861,87.26000152677867,107.20761401426017,108.44946314733122
401169698,197,239,68,75,16,96.67950710898039,92.60089305006035,15,109.6835652365586,87.26000152677867,97.21429894607684,94.01608500340585,110.11953967533205,109.43902793049993
401169704,239,201,61,57,16,110.11953967533204,88.41693695258125,17,105.04333735115569,99.1466765282898,109.58863503595998,88.7727074557972,104.45565391538328,104.82393865420299
401169717,57,239,61,72,18,108.75004432613997,97.79173321560646,17,109.58863503595998,88.7727074557972,108.46182442526697,99.06043264695745,110.27243433458861,109.23781454560402
401169720,66,239,53,67,19,106.40247870529187,102.07234129436696,18,110.27243433458861,89.5783273865614,105.34556731640097,102.35806839204557,110.1416158563439,108.95621415526679
401169725,239,2628,68,52,19,110.1416158563439,89.35127073081996,19,102.3288248797163,94.67134078243377,110.27745064766268,89.19887793508882,101.52755437654034,102.85529921986645
401169728,2306,239,67,73,21,97.35730762505142,95.09979458613066,20,110.27745064766268,89.19887793508882,97.504088722558,95.75863289139087,110.24491667881473,109.81597641540236
401169736,239,197,78,70,21,110.2449166788147,89.74114526057012,22,99.03442369663182,97.05656880953843,110.73298792656668,90.59718521321032,99.44918893671978,99.98868719370688
